OBJECTID,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2
1,145,MEX,Mexico,1,Aguascalientes,1,Aguascalientes,Municipio,Municipality,NA,NA
2,145,MEX,Mexico,1,Aguascalientes,2,Asientos,Municipio,Municipality,NA,NA
3,145,MEX,Mexico,1,Aguascalientes,3,Calvillo,Municipio,Municipality,NA,NA
4,145,MEX,Mexico,1,Aguascalientes,4,Cosi≠o,Municipio,Municipality,NA,Cosio
5,145,MEX,Mexico,1,Aguascalientes,5,Jesus Mari≠a,Municipio,Municipality,NA,Jesus Maria
6,145,MEX,Mexico,1,Aguascalientes,6,Pabellon de Arteaga,Municipio,Municipality,NA,Pabellon de Arteaga
7,145,MEX,Mexico,1,Aguascalientes,7,Rincon de Romos,Municipio,Municipality,NA,Rincon de Romos
8,145,MEX,Mexico,1,Aguascalientes,8,San Jose de Gracia,Municipio,Municipality,NA,San Jose de Garcia
9,145,MEX,Mexico,1,Aguascalientes,9,Tepezala,Municipio,Municipality,NA,Tepezala
10,145,MEX,Mexico,2,Baja California Sur,10,Comondu,Municipio,Municipality,NA,Comondu
11,145,MEX,Mexico,2,Baja California Sur,11,La Paz,Municipio,Municipality,NA,NA
12,145,MEX,Mexico,2,Baja California Sur,12,Mulege,Municipio,Municipality,NA,Mulege
13,145,MEX,Mexico,3,Baja California,13,Ensenada,Municipio,Municipality,NA,NA
14,145,MEX,Mexico,3,Baja California,14,Mexicali,Municipio,Municipality,NA,NA
15,145,MEX,Mexico,3,Baja California,15,Mulege,Municipio,Municipality,NA,Mulege
16,145,MEX,Mexico,3,Baja California,16,Tecate,Municipio,Municipality,NA,NA
17,145,MEX,Mexico,3,Baja California,17,Tijuana,Municipio,Municipality,NA,NA
18,145,MEX,Mexico,4,Campeche,18,Calkini≠,Municipio,Municipality,NA,Calkini
19,145,MEX,Mexico,4,Campeche,19,Campeche,Municipio,Municipality,NA,NA
20,145,MEX,Mexico,4,Campeche,20,Carmen,Municipio,Municipality,NA,NA
21,145,MEX,Mexico,4,Campeche,21,Champoton,Municipio,Municipality,NA,Champoton
22,145,MEX,Mexico,4,Campeche,22,Hecelchakan,Municipio,Municipality,NA,Hecelchakan
23,145,MEX,Mexico,4,Campeche,23,Hopelchen,Municipio,Municipality,NA,Hopelchen
24,145,MEX,Mexico,4,Campeche,24,Palizada,Municipio,Municipality,NA,NA
25,145,MEX,Mexico,4,Campeche,25,Tenabo,Municipio,Municipality,NA,NA
26,145,MEX,Mexico,5,Chiapas,26,Acacoyagua,Municipio,Municipality,NA,Acacoyahua
27,145,MEX,Mexico,5,Chiapas,27,Acala,Municipio,Municipality,NA,NA
28,145,MEX,Mexico,5,Chiapas,28,Acapetahua,Municipio,Municipality,NA,NA
29,145,MEX,Mexico,5,Chiapas,29,Altamirano,Municipio,Municipality,NA,NA
30,145,MEX,Mexico,5,Chiapas,30,Amatan,Municipio,Municipality,NA,Amatan
31,145,MEX,Mexico,5,Chiapas,31,Amatenango de la Frontera,Municipio,Municipality,NA,NA
32,145,MEX,Mexico,5,Chiapas,32,Amatenango del Valle,Municipio,Municipality,NA,NA
33,145,MEX,Mexico,5,Chiapas,33,Angel Albino Corzo,Municipio,Municipality,NA,NA
34,145,MEX,Mexico,5,Chiapas,34,Arriaga,Municipio,Municipality,NA,NA
35,145,MEX,Mexico,5,Chiapas,35,Bejucal de Ocampo,Municipio,Municipality,NA,NA
36,145,MEX,Mexico,5,Chiapas,36,Bella Vista,Municipio,Municipality,NA,NA
37,145,MEX,Mexico,5,Chiapas,37,Berriozabal,Municipio,Municipality,NA,Berriozabal
38,145,MEX,Mexico,5,Chiapas,38,Bochil,Municipio,Municipality,NA,NA
39,145,MEX,Mexico,5,Chiapas,39,Cacahoatan,Municipio,Municipality,NA,NA
40,145,MEX,Mexico,5,Chiapas,40,Catazaja,Municipio,Municipality,NA,Catazaja
41,145,MEX,Mexico,5,Chiapas,41,Chalchihuitan,Municipio,Municipality,NA,Chalchihuitan
42,145,MEX,Mexico,5,Chiapas,42,Chamula,Municipio,Municipality,NA,NA
43,145,MEX,Mexico,5,Chiapas,43,Chanal,Municipio,Municipality,NA,NA
44,145,MEX,Mexico,5,Chiapas,44,Chapultenango,Municipio,Municipality,NA,NA
45,145,MEX,Mexico,5,Chiapas,45,Chenalho,Municipio,Municipality,NA,Chenalho
46,145,MEX,Mexico,5,Chiapas,46,Chiapa de Corzo,Municipio,Municipality,NA,NA
47,145,MEX,Mexico,5,Chiapas,47,Chiapilla,Municipio,Municipality,NA,NA
48,145,MEX,Mexico,5,Chiapas,48,Chicoasen,Municipio,Municipality,NA,Chicoasen
49,145,MEX,Mexico,5,Chiapas,49,Chicomuselo,Municipio,Municipality,NA,NA
50,145,MEX,Mexico,5,Chiapas,50,Chilon,Municipio,Municipality,NA,NA
51,145,MEX,Mexico,5,Chiapas,51,Cintalapa,Municipio,Municipality,NA,NA
52,145,MEX,Mexico,5,Chiapas,52,Coapilla,Municipio,Municipality,NA,Coapailla
53,145,MEX,Mexico,5,Chiapas,53,Comitan de Domi≠nguez,Municipio,Municipality,NA,Comitan de Dominguez
54,145,MEX,Mexico,5,Chiapas,54,Copainala,Municipio,Municipality,NA,Copainala
55,145,MEX,Mexico,5,Chiapas,55,El Bosque,Municipio,Municipality,NA,NA
56,145,MEX,Mexico,5,Chiapas,56,El Porvenir,Municipio,Municipality,NA,NA
57,145,MEX,Mexico,5,Chiapas,57,Escuintla,Municipio,Municipality,NA,NA
58,145,MEX,Mexico,5,Chiapas,58,Francisco Leon,Municipio,Municipality,NA,Francisco Leon
59,145,MEX,Mexico,5,Chiapas,59,Frontera Comalapa,Municipio,Municipality,NA,NA
60,145,MEX,Mexico,5,Chiapas,60,Frontera Hidalgo,Municipio,Municipality,NA,NA
61,145,MEX,Mexico,5,Chiapas,61,Huehuetan,Municipio,Municipality,NA,Huehuetan
62,145,MEX,Mexico,5,Chiapas,62,Huitiupan,Municipio,Municipality,NA,Huitupan
63,145,MEX,Mexico,5,Chiapas,63,Huixtan,Municipio,Municipality,NA,Huixtan
64,145,MEX,Mexico,5,Chiapas,64,Huixtla,Municipio,Municipality,NA,NA
65,145,MEX,Mexico,5,Chiapas,65,Ixhuatan,Municipio,Municipality,NA,Ixhuatan
66,145,MEX,Mexico,5,Chiapas,66,Ixtacomitan,Municipio,Municipality,NA,Ixtacomitan
67,145,MEX,Mexico,5,Chiapas,67,Ixtapa,Municipio,Municipality,NA,NA
68,145,MEX,Mexico,5,Chiapas,68,Ixtapangajoya,Municipio,Municipality,NA,NA
69,145,MEX,Mexico,5,Chiapas,69,Jiquipilas,Municipio,Municipality,NA,NA
70,145,MEX,Mexico,5,Chiapas,70,Jitotol,Municipio,Municipality,NA,NA
71,145,MEX,Mexico,5,Chiapas,71,Juarez,Municipio,Municipality,NA,Juarez
72,145,MEX,Mexico,5,Chiapas,72,La Concordia,Municipio,Municipality,NA,NA
73,145,MEX,Mexico,5,Chiapas,73,La Grandeza,Municipio,Municipality,NA,NA
74,145,MEX,Mexico,5,Chiapas,74,La Independencia,Municipio,Municipality,NA,NA
75,145,MEX,Mexico,5,Chiapas,75,La Libertad,Municipio,Municipality,NA,NA
76,145,MEX,Mexico,5,Chiapas,76,La Trinitaria,Municipio,Municipality,NA,NA
77,145,MEX,Mexico,5,Chiapas,77,Larrainzar,Municipio,Municipality,NA,Larrainza
78,145,MEX,Mexico,5,Chiapas,78,Las Margaritas,Municipio,Municipality,NA,NA
79,145,MEX,Mexico,5,Chiapas,79,Las Rosas,Municipio,Municipality,NA,NA
80,145,MEX,Mexico,5,Chiapas,80,Mapastepec,Municipio,Municipality,NA,NA
81,145,MEX,Mexico,5,Chiapas,81,Mazapa de Madero,Municipio,Municipality,NA,NA
82,145,MEX,Mexico,5,Chiapas,82,Mazatan,Municipio,Municipality,NA,Mazatan
83,145,MEX,Mexico,5,Chiapas,83,Metapa,Municipio,Municipality,NA,Metapa de Dominguez
84,145,MEX,Mexico,5,Chiapas,84,Mitontic,Municipio,Municipality,NA,NA
85,145,MEX,Mexico,5,Chiapas,85,Motozintla,Municipio,Municipality,NA,NA
86,145,MEX,Mexico,5,Chiapas,86,Nicolas Rui≠z,Municipio,Municipality,NA,Nicolas Ruiz
87,145,MEX,Mexico,5,Chiapas,87,Ocosingo,Municipio,Municipality,NA,Ocozingo
88,145,MEX,Mexico,5,Chiapas,88,Ocotepec,Municipio,Municipality,NA,NA
89,145,MEX,Mexico,5,Chiapas,89,Ocozocoautla de Espinosa,Municipio,Municipality,NA,NA
90,145,MEX,Mexico,5,Chiapas,90,Ostuacan,Municipio,Municipality,NA,Ostuacan
91,145,MEX,Mexico,5,Chiapas,91,Osumacinta,Municipio,Municipality,NA,NA
92,145,MEX,Mexico,5,Chiapas,92,Oxchuc,Municipio,Municipality,NA,NA
93,145,MEX,Mexico,5,Chiapas,93,Palenque,Municipio,Municipality,NA,NA
94,145,MEX,Mexico,5,Chiapas,94,Pantelho,Municipio,Municipality,NA,Pantelho
95,145,MEX,Mexico,5,Chiapas,95,Pantepec,Municipio,Municipality,NA,NA
96,145,MEX,Mexico,5,Chiapas,96,Pichucalco,Municipio,Municipality,NA,NA
97,145,MEX,Mexico,5,Chiapas,97,Pijijiapan,Municipio,Municipality,NA,NA
98,145,MEX,Mexico,5,Chiapas,98,Pueblo Nuevo Solistahuacan,Municipio,Municipality,NA,Pueblo Nuevo Solistahuaca
99,145,MEX,Mexico,5,Chiapas,99,Rayon,Municipio,Municipality,NA,Rayon
100,145,MEX,Mexico,5,Chiapas,100,Reforma,Municipio,Municipality,NA,NA
101,145,MEX,Mexico,5,Chiapas,101,Sabanilla,Municipio,Municipality,NA,NA
102,145,MEX,Mexico,5,Chiapas,102,Salto de Agua,Municipio,Municipality,NA,NA
103,145,MEX,Mexico,5,Chiapas,103,San Cristobal de las Casas,Municipio,Municipality,NA,San Cristobal de Casas
104,145,MEX,Mexico,5,Chiapas,104,San Fernando,Municipio,Municipality,NA,NA
105,145,MEX,Mexico,5,Chiapas,105,San Lucas,Municipio,Municipality,NA,NA
106,145,MEX,Mexico,5,Chiapas,106,Siltepec,Municipio,Municipality,NA,NA
107,145,MEX,Mexico,5,Chiapas,107,Simojovel,Municipio,Municipality,NA,NA
108,145,MEX,Mexico,5,Chiapas,108,Sitala,Municipio,Municipality,NA,Sitala
109,145,MEX,Mexico,5,Chiapas,109,Socoltenango,Municipio,Municipality,NA,NA
110,145,MEX,Mexico,5,Chiapas,110,Solosuchiapa,Municipio,Municipality,NA,NA
111,145,MEX,Mexico,5,Chiapas,111,Soyalo,Municipio,Municipality,NA,Soyalo
112,145,MEX,Mexico,5,Chiapas,112,Suchiapa,Municipio,Municipality,NA,NA
113,145,MEX,Mexico,5,Chiapas,113,Suchiate,Municipio,Municipality,NA,NA
114,145,MEX,Mexico,5,Chiapas,114,Sunuapa,Municipio,Municipality,NA,NA
115,145,MEX,Mexico,5,Chiapas,115,Tapachula,Municipio,Municipality,NA,NA
116,145,MEX,Mexico,5,Chiapas,116,Tapalapa,Municipio,Municipality,NA,NA
117,145,MEX,Mexico,5,Chiapas,117,Tapilula,Municipio,Municipality,NA,NA
118,145,MEX,Mexico,5,Chiapas,118,Tecpatan,Municipio,Municipality,NA,NA
119,145,MEX,Mexico,5,Chiapas,119,Tenejapa,Municipio,Municipality,NA,Tenajapa
120,145,MEX,Mexico,5,Chiapas,120,Teopisca,Municipio,Municipality,NA,NA
121,145,MEX,Mexico,5,Chiapas,121,Tila,Municipio,Municipality,NA,NA
122,145,MEX,Mexico,5,Chiapas,122,Tonala,Municipio,Municipality,NA,NA
123,145,MEX,Mexico,5,Chiapas,123,Totolapa,Municipio,Municipality,NA,NA
124,145,MEX,Mexico,5,Chiapas,124,Tumbala,Municipio,Municipality,NA,Tumbala
125,145,MEX,Mexico,5,Chiapas,125,Tuxtla Chico,Municipio,Municipality,NA,NA
126,145,MEX,Mexico,5,Chiapas,126,Tuxtla Gutierrez,Municipio,Municipality,NA,Tuxtla Gutierrez
127,145,MEX,Mexico,5,Chiapas,127,Tuzantan,Municipio,Municipality,NA,Tuzantan
128,145,MEX,Mexico,5,Chiapas,128,Tzimol,Municipio,Municipality,NA,NA
129,145,MEX,Mexico,5,Chiapas,129,Venustiano Carranza,Municipio,Municipality,NA,NA
130,145,MEX,Mexico,5,Chiapas,130,Villa Comaltitlan,Municipio,Municipality,NA,Villa de Comaltitlan
131,145,MEX,Mexico,5,Chiapas,131,Villa Corzo,Municipio,Municipality,NA,NA
132,145,MEX,Mexico,5,Chiapas,132,Villaflores,Municipio,Municipality,NA,Villa Flores
133,145,MEX,Mexico,5,Chiapas,133,Yajalon,Municipio,Municipality,NA,NA
134,145,MEX,Mexico,5,Chiapas,134,Zinacantan,Municipio,Municipality,NA,Zinacatan
135,145,MEX,Mexico,6,Chihuahua,135,Ahumada,Municipio,Municipality,NA,Villa Ahumada
136,145,MEX,Mexico,6,Chihuahua,136,Aldama,Municipio,Municipality,NA,NA
137,145,MEX,Mexico,6,Chihuahua,137,Allende,Municipio,Municipality,NA,Valle de Allende
138,145,MEX,Mexico,6,Chihuahua,138,Aquiles Serdan,Municipio,Municipality,NA,Aquiles Serdan
139,145,MEX,Mexico,6,Chihuahua,139,Ascension,Municipio,Municipality,NA,Ascension
140,145,MEX,Mexico,6,Chihuahua,140,Bachi≠niva,Municipio,Municipality,NA,Bachiniva
141,145,MEX,Mexico,6,Chihuahua,141,Balleza,Municipio,Municipality,NA,NA
142,145,MEX,Mexico,6,Chihuahua,142,Batopilas,Municipio,Municipality,NA,NA
143,145,MEX,Mexico,6,Chihuahua,143,Bocoyna,Municipio,Municipality,NA,NA
144,145,MEX,Mexico,6,Chihuahua,144,Buenaventura,Municipio,Municipality,NA,NA
145,145,MEX,Mexico,6,Chihuahua,145,Camargo,Municipio,Municipality,NA,NA
146,145,MEX,Mexico,6,Chihuahua,146,Carichic,Municipio,Municipality,NA,NA
147,145,MEX,Mexico,6,Chihuahua,147,Casas Grandes,Municipio,Municipality,NA,NA
148,145,MEX,Mexico,6,Chihuahua,148,Chi≠nipas,Municipio,Municipality,NA,Chinipas
149,145,MEX,Mexico,6,Chihuahua,149,Chihuahua,Municipio,Municipality,NA,NA
150,145,MEX,Mexico,6,Chihuahua,150,Coronado,Municipio,Municipality,NA,NA
151,145,MEX,Mexico,6,Chihuahua,151,Coyame del Sotol,Municipio,Municipality,NA,Coyame
152,145,MEX,Mexico,6,Chihuahua,152,Cuauhtemoc,Municipio,Municipality,NA,Cuauhtemoc
153,145,MEX,Mexico,6,Chihuahua,153,Cusihuiriachic,Municipio,Municipality,NA,NA
154,145,MEX,Mexico,6,Chihuahua,154,Delicias,Municipio,Municipality,NA,NA
155,145,MEX,Mexico,6,Chihuahua,155,Dr. Belisario Domi≠nguez,Municipio,Municipality,NA,Doctor Belisario Dominguez
156,145,MEX,Mexico,6,Chihuahua,156,El Tule,Municipio,Municipality,NA,NA
157,145,MEX,Mexico,6,Chihuahua,157,Galeana,Municipio,Municipality,NA,NA
158,145,MEX,Mexico,6,Chihuahua,158,General Trias,Municipio,Municipality,NA,NA
159,145,MEX,Mexico,6,Chihuahua,159,Gran Morelos,Municipio,Municipality,NA,NA
160,145,MEX,Mexico,6,Chihuahua,160,Guachochic,Municipio,Municipality,NA,Guachochi
161,145,MEX,Mexico,6,Chihuahua,161,Guadalupe y Calvo,Municipio,Municipality,NA,NA
162,145,MEX,Mexico,6,Chihuahua,162,Guadalupe,Municipio,Municipality,NA,Guadalupe de Bravo
163,145,MEX,Mexico,6,Chihuahua,163,Guazapares,Municipio,Municipality,NA,NA
164,145,MEX,Mexico,6,Chihuahua,164,Guerrero,Municipio,Municipality,NA,NA
165,145,MEX,Mexico,6,Chihuahua,165,Hidalgo del Parral,Municipio,Municipality,NA,NA
166,145,MEX,Mexico,6,Chihuahua,166,Huejotitan,Municipio,Municipality,NA,Huejotitan
167,145,MEX,Mexico,6,Chihuahua,167,Ignacio Zaragoza,Municipio,Municipality,NA,NA
168,145,MEX,Mexico,6,Chihuahua,168,Janos,Municipio,Municipality,NA,NA
169,145,MEX,Mexico,6,Chihuahua,169,Jimenez,Municipio,Municipality,NA,Jimenez
170,145,MEX,Mexico,6,Chihuahua,170,Juarez,Municipio,Municipality,NA,Ciudad Juarez
171,145,MEX,Mexico,6,Chihuahua,171,Julimes,Municipio,Municipality,NA,NA
172,145,MEX,Mexico,6,Chihuahua,172,La Cruz,Municipio,Municipality,NA,NA
173,145,MEX,Mexico,6,Chihuahua,173,Lopez,Municipio,Municipality,NA,Villa Lopez
174,145,MEX,Mexico,6,Chihuahua,174,Madera,Municipio,Municipality,NA,NA
175,145,MEX,Mexico,6,Chihuahua,175,Maguarichic,Municipio,Municipality,NA,Maguarichi
176,145,MEX,Mexico,6,Chihuahua,176,Manuel Benavides,Municipio,Municipality,NA,NA
177,145,MEX,Mexico,6,Chihuahua,177,Matachic,Municipio,Municipality,NA,NA
178,145,MEX,Mexico,6,Chihuahua,178,Matamoros,Municipio,Municipality,NA,NA
179,145,MEX,Mexico,6,Chihuahua,179,Meoqui,Municipio,Municipality,NA,NA
180,145,MEX,Mexico,6,Chihuahua,180,Morelos,Municipio,Municipality,NA,NA
181,145,MEX,Mexico,6,Chihuahua,181,Moris,Municipio,Municipality,NA,NA
182,145,MEX,Mexico,6,Chihuahua,182,Namiquipa,Municipio,Municipality,NA,NA
183,145,MEX,Mexico,6,Chihuahua,183,Nonoava,Municipio,Municipality,NA,NA
184,145,MEX,Mexico,6,Chihuahua,184,Nuevo Casas Grandes,Municipio,Municipality,NA,NA
185,145,MEX,Mexico,6,Chihuahua,185,Ocampo,Municipio,Municipality,NA,NA
186,145,MEX,Mexico,6,Chihuahua,186,Ojinaga,Municipio,Municipality,NA,NA
187,145,MEX,Mexico,6,Chihuahua,187,Praxedis G. Guerrero,Municipio,Municipality,NA,Praxedes G. Guerrero
188,145,MEX,Mexico,6,Chihuahua,188,Riva Palacio,Municipio,Municipality,NA,NA
189,145,MEX,Mexico,6,Chihuahua,189,Rosales,Municipio,Municipality,NA,NA
190,145,MEX,Mexico,6,Chihuahua,190,Rosario,Municipio,Municipality,NA,Valle del Rosario
191,145,MEX,Mexico,6,Chihuahua,191,San Francisco de Borja,Municipio,Municipality,NA,NA
192,145,MEX,Mexico,6,Chihuahua,192,San Francisco de Conchos,Municipio,Municipality,NA,NA
193,145,MEX,Mexico,6,Chihuahua,193,San Francisco del Oro,Municipio,Municipality,NA,NA
194,145,MEX,Mexico,6,Chihuahua,194,Santa Barbara,Municipio,Municipality,NA,NA
195,145,MEX,Mexico,6,Chihuahua,195,Satevo,Municipio,Municipality,NA,Satevo
196,145,MEX,Mexico,6,Chihuahua,196,Saucillo,Municipio,Municipality,NA,NA
197,145,MEX,Mexico,6,Chihuahua,197,Temosachic,Municipio,Municipality,NA,Temosachic
198,145,MEX,Mexico,6,Chihuahua,198,Urique,Municipio,Municipality,NA,NA
199,145,MEX,Mexico,6,Chihuahua,199,Uruachic,Municipio,Municipality,NA,Uruachi
200,145,MEX,Mexico,6,Chihuahua,200,Valle de Zaragoza,Municipio,Municipality,NA,NA
201,145,MEX,Mexico,7,Coahuila,201,Abasolo,Municipio,Municipality,NA,NA
202,145,MEX,Mexico,7,Coahuila,202,Acuna,Municipio,Municipality,NA,Villa Acuna
203,145,MEX,Mexico,7,Coahuila,203,Allende,Municipio,Municipality,NA,NA
204,145,MEX,Mexico,7,Coahuila,204,Arteaga,Municipio,Municipality,NA,NA
205,145,MEX,Mexico,7,Coahuila,205,Candela,Municipio,Municipality,NA,NA
206,145,MEX,Mexico,7,Coahuila,206,Castanos,Municipio,Municipality,NA,Castanos
207,145,MEX,Mexico,7,Coahuila,207,Cuatrocienegas,Municipio,Municipality,NA,Cuatro Cienagas
208,145,MEX,Mexico,7,Coahuila,208,Escobedo,Municipio,Municipality,NA,NA
209,145,MEX,Mexico,7,Coahuila,209,Francisco I. Madero,Municipio,Municipality,NA,NA
210,145,MEX,Mexico,7,Coahuila,210,Frontera,Municipio,Municipality,NA,Vila Frontera
211,145,MEX,Mexico,7,Coahuila,211,General Cepeda,Municipio,Municipality,NA,NA
212,145,MEX,Mexico,7,Coahuila,212,Guerrero,Municipio,Municipality,NA,NA
213,145,MEX,Mexico,7,Coahuila,213,Hidalgo,Municipio,Municipality,NA,NA
214,145,MEX,Mexico,7,Coahuila,214,Jimenez,Municipio,Municipality,NA,Jimenez
215,145,MEX,Mexico,7,Coahuila,215,Juarez,Municipio,Municipality,NA,Juarez
216,145,MEX,Mexico,7,Coahuila,216,Lamadrid,Municipio,Municipality,NA,NA
217,145,MEX,Mexico,7,Coahuila,217,Muzquiz,Municipio,Municipality,NA,Melchor Muzquiz
218,145,MEX,Mexico,7,Coahuila,218,Matamoros,Municipio,Municipality,NA,NA
219,145,MEX,Mexico,7,Coahuila,219,Monclova,Municipio,Municipality,NA,NA
220,145,MEX,Mexico,7,Coahuila,220,Morelos,Municipio,Municipality,NA,NA
221,145,MEX,Mexico,7,Coahuila,221,Nadadores,Municipio,Municipality,NA,NA
222,145,MEX,Mexico,7,Coahuila,222,Nava,Municipio,Municipality,NA,NA
223,145,MEX,Mexico,7,Coahuila,223,Nueva Rosita,Municipio,Municipality,NA,NA
224,145,MEX,Mexico,7,Coahuila,224,Ocampo,Municipio,Municipality,NA,NA
225,145,MEX,Mexico,7,Coahuila,225,Parras,Municipio,Municipality,NA,Parras de la Fuente
226,145,MEX,Mexico,7,Coahuila,226,Piedras Negras,Municipio,Municipality,NA,NA
227,145,MEX,Mexico,7,Coahuila,227,Progreso,Municipio,Municipality,NA,NA
228,145,MEX,Mexico,7,Coahuila,228,Ramos Arizpe,Municipio,Municipality,NA,NA
229,145,MEX,Mexico,7,Coahuila,229,Sabinas,Municipio,Municipality,NA,NA
230,145,MEX,Mexico,7,Coahuila,230,Sacramento,Municipio,Municipality,NA,NA
231,145,MEX,Mexico,7,Coahuila,231,Saltillo,Municipio,Municipality,NA,NA
232,145,MEX,Mexico,7,Coahuila,232,San Buenaventura,Municipio,Municipality,NA,NA
233,145,MEX,Mexico,7,Coahuila,233,San Pedro,Municipio,Municipality,NA,San Pedro de las Colonias
234,145,MEX,Mexico,7,Coahuila,234,Sierra Mojada,Municipio,Municipality,NA,NA
235,145,MEX,Mexico,7,Coahuila,235,Torreon,Municipio,Municipality,NA,NA
236,145,MEX,Mexico,7,Coahuila,236,Viesca,Municipio,Municipality,NA,NA
237,145,MEX,Mexico,7,Coahuila,237,Villa Union,Municipio,Municipality,NA,Villa Union
238,145,MEX,Mexico,7,Coahuila,238,Zaragoza,Municipio,Municipality,NA,NA
239,145,MEX,Mexico,8,Colima,239,Armeri≠a,Municipio,Municipality,NA,Armeria
240,145,MEX,Mexico,8,Colima,240,Colima,Municipio,Municipality,NA,NA
241,145,MEX,Mexico,8,Colima,241,Comala,Municipio,Municipality,NA,NA
242,145,MEX,Mexico,8,Colima,242,Coquimatlan,Municipio,Municipality,NA,Coquimatlan
243,145,MEX,Mexico,8,Colima,243,Cuauhtemoc,Municipio,Municipality,NA,Cuauhtemoc
244,145,MEX,Mexico,8,Colima,244,Ixtlahuacan,Municipio,Municipality,NA,Ixtlahuacan
245,145,MEX,Mexico,8,Colima,245,Manzanillo,Municipio,Municipality,NA,NA
246,145,MEX,Mexico,8,Colima,246,Minatitlan,Municipio,Municipality,NA,Minatitlan
247,145,MEX,Mexico,8,Colima,247,Tecoman,Municipio,Municipality,NA,NA
248,145,MEX,Mexico,8,Colima,248,Villa de Alvarez,Municipio,Municipality,NA,NA
249,145,MEX,Mexico,9,Distrito Federal,249,Alvaro Obregon,Municipio,Municipality,NA,Alvaro Obregon
250,145,MEX,Mexico,9,Distrito Federal,250,Azcapotzalco,Municipio,Municipality,NA,NA
251,145,MEX,Mexico,9,Distrito Federal,251,Benito Juarez,Municipio,Municipality,NA,NA
252,145,MEX,Mexico,9,Distrito Federal,252,Coyoacan,Municipio,Municipality,NA,Coyoacan
253,145,MEX,Mexico,9,Distrito Federal,253,Cuajimalpa de Morelos,Municipio,Municipality,NA,NA
254,145,MEX,Mexico,9,Distrito Federal,254,Cuauhtemoc,Municipio,Municipality,NA,Cuauhtemoc
255,145,MEX,Mexico,9,Distrito Federal,255,Gustavo A. Madero,Municipio,Municipality,NA,NA
256,145,MEX,Mexico,9,Distrito Federal,256,Iztacalco,Municipio,Municipality,NA,NA
257,145,MEX,Mexico,9,Distrito Federal,257,Iztapalapa,Municipio,Municipality,NA,NA
258,145,MEX,Mexico,9,Distrito Federal,258,Magdalena Contreras,Municipio,Municipality,NA,La Magdalena Contreras
259,145,MEX,Mexico,9,Distrito Federal,259,Miguel Hidalgo,Municipio,Municipality,NA,NA
260,145,MEX,Mexico,9,Distrito Federal,260,Milpa Alta,Municipio,Municipality,NA,NA
261,145,MEX,Mexico,9,Distrito Federal,261,Tlahuac,Municipio,Municipality,NA,NA
262,145,MEX,Mexico,9,Distrito Federal,262,Tlalpan,Municipio,Municipality,NA,NA
263,145,MEX,Mexico,9,Distrito Federal,263,Venustiano Carranza,Municipio,Municipality,NA,NA
264,145,MEX,Mexico,9,Distrito Federal,264,Xochimilco,Municipio,Municipality,NA,NA
265,145,MEX,Mexico,10,Durango,265,Canatlan,Municipio,Municipality,NA,Canatlan
266,145,MEX,Mexico,10,Durango,266,Canelas,Municipio,Municipality,NA,NA
267,145,MEX,Mexico,10,Durango,267,Coneto de Comonfort,Municipio,Municipality,NA,NA
268,145,MEX,Mexico,10,Durango,268,Cuencame,Municipio,Municipality,NA,Cuencame
269,145,MEX,Mexico,10,Durango,269,Durango,Municipio,Municipality,NA,NA
270,145,MEX,Mexico,10,Durango,270,El Oro,Municipio,Municipality,NA,NA
271,145,MEX,Mexico,10,Durango,271,Gomez Palacio,Municipio,Municipality,NA,Gomez Palacio
272,145,MEX,Mexico,10,Durango,272,General Simon Boli≠var,Municipio,Municipality,NA,General Simon Bolivar
273,145,MEX,Mexico,10,Durango,273,Guadalupe Victoria,Municipio,Municipality,NA,NA
274,145,MEX,Mexico,10,Durango,274,Guanacevi≠,Municipio,Municipality,NA,Guanaceri
275,145,MEX,Mexico,10,Durango,275,Hidalgo,Municipio,Municipality,NA,NA
276,145,MEX,Mexico,10,Durango,276,Inde,Municipio,Municipality,NA,Inde
277,145,MEX,Mexico,10,Durango,277,Lerdo,Municipio,Municipality,NA,NA
278,145,MEX,Mexico,10,Durango,278,Mapimi≠,Municipio,Municipality,NA,Mapimi
279,145,MEX,Mexico,10,Durango,279,Mezquital,Municipio,Municipality,NA,NA
280,145,MEX,Mexico,10,Durango,280,Nazas,Municipio,Municipality,NA,NA
281,145,MEX,Mexico,10,Durango,281,Nombre de Dios,Municipio,Municipality,NA,NA
282,145,MEX,Mexico,10,Durango,282,Ocampo,Municipio,Municipality,NA,NA
283,145,MEX,Mexico,10,Durango,283,Otaez,Municipio,Municipality,NA,Otaez
284,145,MEX,Mexico,10,Durango,284,Panuco de Coronado,Municipio,Municipality,NA,Panuco de Coronado
285,145,MEX,Mexico,10,Durango,285,Penon Blanco,Municipio,Municipality,NA,Penon Blanco
286,145,MEX,Mexico,10,Durango,286,Poanas,Municipio,Municipality,NA,NA
287,145,MEX,Mexico,10,Durango,287,Pueblo Nuevo,Municipio,Municipality,NA,NA
288,145,MEX,Mexico,10,Durango,288,Rodeo,Municipio,Municipality,NA,NA
289,145,MEX,Mexico,10,Durango,289,San Bernardo,Municipio,Municipality,NA,NA
290,145,MEX,Mexico,10,Durango,290,San Dimas,Municipio,Municipality,NA,NA
